"age;""job"";""marital"";""education"";""default"";""balance"";""housing"";""loan"";""contact"";""day"";""month"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""y"""
"45;""admin."";""married"";""secondary"";""no"";362;""no"";""no"";""cellular"";12;""aug"";536;4;-1;0;""unknown"";""no"""
"30;""self-employed"";""married"";""secondary"";""no"";0;""no"";""no"";""cellular"";12;""aug"";297;3;-1;0;""unknown"";""no"""
"54;""management"";""divorced"";""tertiary"";""no"";3473;""yes"";""no"";""cellular"";12;""aug"";306;2;-1;0;""unknown"";""no"""
"55;""blue-collar"";""married"";""secondary"";""no"";388;""no"";""no"";""cellular"";12;""aug"";187;2;-1;0;""unknown"";""no"""
"48;""management"";""married"";""secondary"";""no"";286;""no"";""no"";""cellular"";12;""aug"";127;1;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""tertiary"";""no"";208;""no"";""no"";""cellular"";12;""aug"";1344;7;-1;0;""unknown"";""yes"""
"31;""management"";""divorced"";""tertiary"";""no"";297;""no"";""no"";""cellular"";12;""aug"";127;1;-1;0;""unknown"";""no"""
"46;""management"";""single"";""tertiary"";""no"";2278;""no"";""no"";""cellular"";12;""aug"";218;5;-1;0;""unknown"";""no"""
"31;""management"";""single"";""tertiary"";""no"";1289;""yes"";""no"";""cellular"";12;""aug"";264;3;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""tertiary"";""no"";36;""no"";""no"";""cellular"";12;""aug"";111;3;-1;0;""unknown"";""no"""
"33;""management"";""single"";""tertiary"";""no"";87;""no"";""no"";""cellular"";12;""aug"";978;1;-1;0;""unknown"";""yes"""
"48;""blue-collar"";""married"";""primary"";""no"";3020;""no"";""no"";""cellular"";12;""aug"";645;3;-1;0;""unknown"";""no"""
"32;""technician"";""single"";""tertiary"";""no"";1732;""no"";""no"";""cellular"";12;""aug"";140;4;-1;0;""unknown"";""no"""
"47;""management"";""divorced"";""tertiary"";""no"";800;""no"";""no"";""cellular"";12;""aug"";483;5;-1;0;""unknown"";""no"""
"44;""technician"";""single"";""secondary"";""no"";244;""yes"";""no"";""cellular"";12;""aug"";1735;4;-1;0;""unknown"";""yes"""
"48;""services"";""married"";""secondary"";""no"";260;""no"";""no"";""cellular"";12;""aug"";228;5;-1;0;""unknown"";""no"""
"30;""management"";""single"";""tertiary"";""no"";4210;""no"";""no"";""cellular"";12;""aug"";796;4;-1;0;""unknown"";""yes"""
"50;""technician"";""married"";""secondary"";""no"";1824;""yes"";""no"";""telephone"";13;""aug"";767;8;-1;0;""unknown"";""no"""
"55;""housemaid"";""married"";""primary"";""no"";1642;""no"";""no"";""cellular"";13;""aug"";295;2;-1;0;""unknown"";""no"""
"38;""technician"";""single"";""secondary"";""no"";4723;""yes"";""no"";""cellular"";13;""aug"";187;2;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""secondary"";""no"";391;""no"";""no"";""cellular"";13;""aug"";336;2;-1;0;""unknown"";""no"""
"40;""technician"";""married"";""secondary"";""no"";42;""no"";""no"";""cellular"";13;""aug"";1842;2;-1;0;""unknown"";""yes"""
"45;""admin."";""married"";""secondary"";""yes"";-571;""no"";""no"";""cellular"";13;""aug"";332;2;-1;0;""unknown"";""no"""
"60;""blue-collar"";""married"";""unknown"";""no"";3563;""no"";""no"";""cellular"";13;""aug"";159;2;-1;0;""unknown"";""no"""
"54;""housemaid"";""married"";""primary"";""no"";284;""no"";""no"";""telephone"";13;""aug"";127;4;-1;0;""unknown"";""no"""
"35;""technician"";""married"";""secondary"";""no"";-180;""no"";""yes"";""cellular"";13;""aug"";823;2;-1;0;""unknown"";""yes"""
"31;""entrepreneur"";""single"";""tertiary"";""yes"";-405;""yes"";""yes"";""cellular"";13;""aug"";703;2;-1;0;""unknown"";""yes"""
"32;""technician"";""single"";""tertiary"";""no"";34646;""no"";""no"";""telephone"";13;""aug"";618;9;-1;0;""unknown"";""yes"""
"51;""admin."";""divorced"";""secondary"";""no"";14215;""no"";""no"";""cellular"";13;""aug"";131;2;-1;0;""unknown"";""no"""
"51;""management"";""married"";""unknown"";""no"";712;""no"";""no"";""cellular"";13;""aug"";287;2;-1;0;""unknown"";""no"""
"56;""admin."";""married"";""unknown"";""no"";1784;""no"";""no"";""cellular"";13;""aug"";71;2;-1;0;""unknown"";""no"""
"52;""management"";""divorced"";""tertiary"";""no"";95;""no"";""no"";""cellular"";13;""aug"";91;2;-1;0;""unknown"";""no"""
"34;""technician"";""single"";""tertiary"";""no"";2658;""yes"";""no"";""cellular"";13;""aug"";690;2;-1;0;""unknown"";""no"""
"60;""admin."";""married"";""secondary"";""no"";1538;""no"";""no"";""cellular"";13;""aug"";352;2;-1;0;""unknown"";""no"""
"49;""blue-collar"";""married"";""primary"";""no"";737;""no"";""no"";""cellular"";13;""aug"";100;2;-1;0;""unknown"";""no"""
"33;""technician"";""married"";""secondary"";""no"";763;""no"";""no"";""cellular"";13;""aug"";182;8;-1;0;""unknown"";""no"""
"36;""management"";""single"";""secondary"";""no"";0;""no"";""no"";""cellular"";13;""aug"";333;5;-1;0;""unknown"";""no"""
"32;""technician"";""single"";""secondary"";""no"";493;""no"";""no"";""cellular"";13;""aug"";289;2;-1;0;""unknown"";""no"""
"58;""retired"";""married"";""tertiary"";""no"";0;""no"";""no"";""cellular"";13;""aug"";641;4;-1;0;""unknown"";""yes"""
"52;""technician"";""divorced"";""secondary"";""no"";152;""no"";""no"";""cellular"";13;""aug"";404;6;-1;0;""unknown"";""yes"""
"60;""blue-collar"";""married"";""primary"";""no"";0;""no"";""yes"";""cellular"";13;""aug"";324;4;-1;0;""unknown"";""no"""
"36;""technician"";""divorced"";""secondary"";""no"";1941;""no"";""yes"";""cellular"";13;""aug"";156;4;-1;0;""unknown"";""no"""
"36;""management"";""married"";""tertiary"";""no"";274;""no"";""no"";""cellular"";13;""aug"";122;2;-1;0;""unknown"";""no"""
"59;""blue-collar"";""married"";""secondary"";""no"";10054;""no"";""no"";""telephone"";13;""aug"";79;6;-1;0;""unknown"";""no"""
"59;""retired"";""married"";""secondary"";""no"";25947;""no"";""no"";""cellular"";13;""aug"";292;2;-1;0;""unknown"";""no"""
"55;""technician"";""married"";""secondary"";""no"";199;""no"";""no"";""cellular"";13;""aug"";15;17;-1;0;""unknown"";""no"""
"50;""management"";""married"";""tertiary"";""no"";400;""no"";""no"";""cellular"";13;""aug"";343;2;-1;0;""unknown"";""no"""
"58;""management"";""single"";""tertiary"";""no"";2297;""no"";""no"";""cellular"";13;""aug"";96;2;-1;0;""unknown"";""no"""
"48;""services"";""married"";""secondary"";""no"";400;""yes"";""yes"";""cellular"";13;""aug"";158;1;-1;0;""unknown"";""no"""
"39;""blue-collar"";""married"";""primary"";""no"";52;""no"";""no"";""cellular"";13;""aug"";69;1;-1;0;""unknown"";""no"""
"53;""technician"";""divorced"";""secondary"";""no"";1950;""no"";""no"";""cellular"";13;""aug"";111;1;-1;0;""unknown"";""no"""
"35;""management"";""married"";""tertiary"";""no"";1036;""no"";""no"";""cellular"";13;""aug"";356;1;-1;0;""unknown"";""no"""
"41;""technician"";""single"";""tertiary"";""no"";5389;""no"";""no"";""cellular"";13;""aug"";209;5;-1;0;""unknown"";""no"""
"42;""management"";""married"";""tertiary"";""no"";17;""no"";""no"";""cellular"";13;""aug"";175;6;-1;0;""unknown"";""no"""
"50;""services"";""married"";""primary"";""no"";12;""yes"";""no"";""cellular"";13;""aug"";168;1;-1;0;""unknown"";""no"""
"54;""services"";""married"";""secondary"";""no"";6376;""no"";""no"";""cellular"";13;""aug"";274;3;-1;0;""unknown"";""no"""
"36;""management"";""single"";""tertiary"";""no"";202;""no"";""no"";""cellular"";13;""aug"";150;4;-1;0;""unknown"";""no"""
"32;""admin."";""single"";""tertiary"";""no"";497;""yes"";""no"";""cellular"";13;""aug"";132;4;-1;0;""unknown"";""no"""
"31;""management"";""married"";""tertiary"";""no"";512;""yes"";""no"";""cellular"";14;""aug"";96;3;-1;0;""unknown"";""no"""
"51;""housemaid"";""married"";""primary"";""no"";137;""no"";""no"";""cellular"";14;""aug"";169;2;-1;0;""unknown"";""no"""
"39;""admin."";""divorced"";""secondary"";""no"";399;""yes"";""yes"";""cellular"";14;""aug"";133;2;-1;0;""unknown"";""no"""
"43;""management"";""married"";""tertiary"";""no"";354;""no"";""no"";""cellular"";14;""aug"";169;10;-1;0;""unknown"";""no"""
"35;""technician"";""single"";""secondary"";""no"";1717;""no"";""no"";""cellular"";14;""aug"";206;2;-1;0;""unknown"";""no"""
"41;""management"";""divorced"";""tertiary"";""no"";20479;""no"";""no"";""cellular"";14;""aug"";229;2;-1;0;""unknown"";""no"""
"31;""self-employed"";""married"";""tertiary"";""no"";414;""no"";""no"";""cellular"";14;""aug"";169;5;-1;0;""unknown"";""no"""
"37;""management"";""single"";""tertiary"";""no"";131;""no"";""no"";""telephone"";14;""aug"";293;2;-1;0;""unknown"";""no"""
"50;""management"";""single"";""tertiary"";""no"";490;""no"";""no"";""cellular"";14;""aug"";273;5;-1;0;""unknown"";""no"""
"34;""technician"";""married"";""tertiary"";""no"";8029;""yes"";""no"";""cellular"";14;""aug"";593;4;-1;0;""unknown"";""yes"""
"39;""management"";""single"";""tertiary"";""no"";668;""no"";""no"";""cellular"";14;""aug"";297;2;-1;0;""unknown"";""no"""
"35;""management"";""single"";""tertiary"";""no"";0;""no"";""yes"";""cellular"";14;""aug"";370;4;-1;0;""unknown"";""no"""
"36;""management"";""married"";""tertiary"";""no"";867;""no"";""no"";""cellular"";14;""aug"";159;2;-1;0;""unknown"";""no"""
"41;""blue-collar"";""divorced"";""secondary"";""no"";388;""no"";""no"";""cellular"";14;""aug"";605;2;-1;0;""unknown"";""no"""
"31;""management"";""single"";""tertiary"";""no"";10112;""yes"";""no"";""cellular"";14;""aug"";90;4;-1;0;""unknown"";""no"""
"31;""technician"";""married"";""secondary"";""no"";3322;""yes"";""no"";""cellular"";14;""aug"";421;2;-1;0;""unknown"";""no"""
"39;""technician"";""married"";""secondary"";""no"";311;""no"";""no"";""cellular"";14;""aug"";240;2;-1;0;""unknown"";""no"""
"34;""housemaid"";""married"";""primary"";""no"";2929;""no"";""no"";""cellular"";14;""aug"";518;2;-1;0;""unknown"";""yes"""
"34;""technician"";""single"";""tertiary"";""no"";6529;""no"";""no"";""cellular"";14;""aug"";505;2;-1;0;""unknown"";""yes"""
"44;""housemaid"";""married"";""primary"";""no"";882;""no"";""no"";""telephone"";14;""aug"";187;4;-1;0;""unknown"";""no"""
"30;""technician"";""single"";""secondary"";""yes"";-305;""no"";""yes"";""cellular"";14;""aug"";108;6;-1;0;""unknown"";""no"""
"30;""technician"";""married"";""secondary"";""no"";289;""yes"";""no"";""cellular"";14;""aug"";1184;4;-1;0;""unknown"";""yes"""
"51;""management"";""divorced"";""tertiary"";""no"";311;""no"";""no"";""telephone"";14;""aug"";122;2;-1;0;""unknown"";""no"""
"34;""housemaid"";""married"";""tertiary"";""no"";401;""no"";""no"";""cellular"";14;""aug"";448;4;-1;0;""unknown"";""no"""
"30;""management"";""married"";""tertiary"";""no"";1384;""yes"";""no"";""telephone"";14;""aug"";60;2;-1;0;""unknown"";""no"""
"38;""technician"";""married"";""secondary"";""no"";167;""no"";""no"";""cellular"";14;""aug"";145;2;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""primary"";""no"";584;""yes"";""yes"";""cellular"";14;""aug"";337;2;-1;0;""unknown"";""no"""
"33;""housemaid"";""married"";""secondary"";""no"";8;""yes"";""no"";""cellular"";14;""aug"";425;4;-1;0;""unknown"";""no"""
"31;""technician"";""single"";""secondary"";""no"";31868;""no"";""no"";""telephone"";14;""aug"";34;6;-1;0;""unknown"";""no"""
"59;""retired"";""married"";""secondary"";""no"";385;""no"";""yes"";""telephone"";14;""aug"";365;2;-1;0;""unknown"";""no"""
"51;""management"";""married"";""tertiary"";""no"";-892;""yes"";""yes"";""cellular"";14;""aug"";248;2;-1;0;""unknown"";""no"""
"50;""management"";""single"";""tertiary"";""no"";1200;""no"";""no"";""cellular"";14;""aug"";904;3;-1;0;""unknown"";""yes"""
"30;""technician"";""single"";""secondary"";""no"";710;""no"";""no"";""cellular"";14;""aug"";306;8;-1;0;""unknown"";""no"""
"58;""housemaid"";""married"";""secondary"";""no"";2705;""no"";""no"";""telephone"";14;""aug"";137;1;-1;0;""unknown"";""no"""
"31;""blue-collar"";""married"";""secondary"";""no"";401;""no"";""no"";""cellular"";14;""aug"";96;3;-1;0;""unknown"";""no"""
"45;""technician"";""single"";""tertiary"";""no"";0;""no"";""no"";""cellular"";18;""aug"";773;4;-1;0;""unknown"";""yes"""
"52;""blue-collar"";""married"";""primary"";""no"";1271;""no"";""no"";""cellular"";18;""aug"";131;3;-1;0;""unknown"";""no"""
"45;""services"";""married"";""secondary"";""no"";1621;""no"";""no"";""cellular"";18;""aug"";122;8;-1;0;""unknown"";""no"""
"39;""management"";""single"";""tertiary"";""no"";1914;""no"";""no"";""cellular"";18;""aug"";94;4;-1;0;""unknown"";""no"""
"55;""blue-collar"";""married"";""secondary"";""no"";1901;""no"";""no"";""cellular"";18;""aug"";143;4;-1;0;""unknown"";""no"""
"55;""admin."";""married"";""secondary"";""no"";512;""no"";""no"";""cellular"";18;""aug"";115;4;-1;0;""unknown"";""no"""
"48;""services"";""divorced"";""secondary"";""no"";297;""no"";""no"";""cellular"";18;""aug"";121;4;-1;0;""unknown"";""no"""
"35;""management"";""divorced"";""tertiary"";""no"";0;""no"";""no"";""cellular"";18;""aug"";100;6;-1;0;""unknown"";""no"""
"58;""blue-collar"";""married"";""secondary"";""no"";0;""no"";""no"";""cellular"";18;""aug"";27;17;-1;0;""unknown"";""no"""
"55;""services"";""single"";""secondary"";""no"";987;""no"";""no"";""cellular"";18;""aug"";63;4;-1;0;""unknown"";""no"""
"35;""management"";""single"";""tertiary"";""no"";1635;""no"";""no"";""cellular"";18;""aug"";90;6;-1;0;""unknown"";""no"""
"23;""entrepreneur"";""married"";""tertiary"";""no"";489;""no"";""yes"";""cellular"";18;""aug"";235;4;-1;0;""unknown"";""no"""
"60;""self-employed"";""married"";""tertiary"";""no"";3;""no"";""no"";""cellular"";18;""aug"";80;2;-1;0;""unknown"";""no"""
"49;""blue-collar"";""married"";""primary"";""no"";1798;""yes"";""yes"";""telephone"";18;""aug"";209;2;-1;0;""unknown"";""no"""
"60;""management"";""single"";""tertiary"";""no"";0;""no"";""no"";""telephone"";18;""aug"";161;2;-1;0;""unknown"";""no"""
"40;""management"";""married"";""tertiary"";""no"";2935;""yes"";""no"";""cellular"";18;""aug"";192;2;-1;0;""unknown"";""no"""
"55;""management"";""single"";""tertiary"";""no"";1097;""no"";""no"";""telephone"";18;""aug"";199;2;-1;0;""unknown"";""no"""
"55;""management"";""married"";""tertiary"";""no"";0;""no"";""yes"";""telephone"";18;""aug"";201;11;-1;0;""unknown"";""no"""
"50;""blue-collar"";""married"";""primary"";""no"";9202;""no"";""no"";""cellular"";18;""aug"";204;7;-1;0;""unknown"";""no"""
"35;""technician"";""married"";""secondary"";""no"";23876;""no"";""no"";""cellular"";18;""aug"";191;2;-1;0;""unknown"";""no"""
"46;""management"";""divorced"";""tertiary"";""no"";302;""no"";""no"";""cellular"";18;""aug"";80;13;-1;0;""unknown"";""no"""
"32;""technician"";""divorced"";""secondary"";""no"";2870;""no"";""no"";""cellular"";18;""aug"";91;4;-1;0;""unknown"";""no"""
"32;""management"";""married"";""tertiary"";""no"";1969;""no"";""no"";""cellular"";18;""aug"";271;8;-1;0;""unknown"";""no"""
"31;""technician"";""divorced"";""secondary"";""no"";431;""yes"";""yes"";""cellular"";18;""aug"";75;2;-1;0;""unknown"";""no"""
"46;""services"";""married"";""secondary"";""no"";250;""no"";""no"";""cellular"";18;""aug"";166;6;-1;0;""unknown"";""no"""
"43;""technician"";""single"";""tertiary"";""no"";140;""no"";""no"";""cellular"";18;""aug"";192;7;-1;0;""unknown"";""no"""
"35;""management"";""single"";""tertiary"";""no"";0;""no"";""no"";""cellular"";18;""aug"";276;5;-1;0;""unknown"";""no"""
"36;""technician"";""single"";""secondary"";""no"";2603;""yes"";""no"";""cellular"";18;""aug"";174;5;-1;0;""unknown"";""no"""
"35;""technician"";""married"";""secondary"";""no"";548;""no"";""no"";""cellular"";18;""aug"";457;11;-1;0;""unknown"";""no"""
"51;""blue-collar"";""married"";""secondary"";""no"";1840;""yes"";""no"";""cellular"";18;""aug"";312;3;-1;0;""unknown"";""no"""
"31;""management"";""single"";""secondary"";""no"";0;""no"";""no"";""cellular"";18;""aug"";87;7;-1;0;""unknown"";""no"""
"32;""management"";""single"";""tertiary"";""no"";1966;""no"";""no"";""cellular"";18;""aug"";176;3;-1;0;""unknown"";""no"""
"58;""admin."";""married"";""secondary"";""no"";451;""no"";""no"";""cellular"";18;""aug"";729;5;-1;0;""unknown"";""no"""
"54;""services"";""married"";""secondary"";""no"";3601;""no"";""no"";""telephone"";18;""aug"";238;3;-1;0;""unknown"";""no"""
"58;""admin."";""married"";""unknown"";""no"";2180;""no"";""no"";""cellular"";18;""aug"";273;4;-1;0;""unknown"";""no"""
"39;""management"";""single"";""secondary"";""no"";2644;""no"";""no"";""cellular"";19;""aug"";192;7;-1;0;""unknown"";""no"""
"33;""services"";""married"";""secondary"";""no"";610;""no"";""yes"";""cellular"";19;""aug"";116;7;-1;0;""unknown"";""no"""
"53;""technician"";""married"";""secondary"";""no"";180;""no"";""yes"";""cellular"";19;""aug"";58;2;-1;0;""unknown"";""no"""
"47;""technician"";""married"";""secondary"";""no"";0;""no"";""no"";""cellular"";19;""aug"";203;2;-1;0;""unknown"";""no"""
"56;""retired"";""married"";""primary"";""no"";63;""no"";""no"";""cellular"";19;""aug"";122;2;-1;0;""unknown"";""no"""
"32;""management"";""single"";""tertiary"";""no"";470;""no"";""no"";""cellular"";19;""aug"";286;2;-1;0;""unknown"";""no"""
"47;""technician"";""married"";""secondary"";""no"";17206;""yes"";""no"";""cellular"";19;""aug"";125;4;-1;0;""unknown"";""no"""
"50;""management"";""divorced"";""tertiary"";""no"";60;""no"";""no"";""cellular"";19;""aug"";255;2;-1;0;""unknown"";""no"""
"47;""blue-collar"";""married"";""primary"";""no"";43;""no"";""no"";""cellular"";19;""aug"";222;2;-1;0;""unknown"";""no"""
"32;""technician"";""married"";""tertiary"";""no"";264;""yes"";""no"";""cellular"";19;""aug"";103;7;-1;0;""unknown"";""no"""
"53;""management"";""married"";""tertiary"";""no"";210;""no"";""no"";""cellular"";19;""aug"";96;2;-1;0;""unknown"";""no"""
"57;""technician"";""married"";""secondary"";""no"";295;""no"";""no"";""cellular"";19;""aug"";151;11;-1;0;""unknown"";""no"""
"39;""technician"";""single"";""tertiary"";""no"";285;""no"";""no"";""cellular"";19;""aug"";284;2;-1;0;""unknown"";""no"""
"32;""management"";""married"";""tertiary"";""no"";0;""no"";""no"";""cellular"";19;""aug"";198;6;-1;0;""unknown"";""no"""
"43;""management"";""married"";""tertiary"";""no"";143;""no"";""no"";""cellular"";19;""aug"";101;2;-1;0;""unknown"";""no"""
"47;""management"";""married"";""tertiary"";""no"";1884;""yes"";""yes"";""cellular"";19;""aug"";74;2;-1;0;""unknown"";""no"""
"45;""entrepreneur"";""married"";""secondary"";""no"";107;""no"";""no"";""cellular"";19;""aug"";129;11;-1;0;""unknown"";""no"""
"50;""management"";""married"";""tertiary"";""no"";1759;""no"";""no"";""cellular"";19;""aug"";101;2;-1;0;""unknown"";""no"""
"49;""technician"";""married"";""secondary"";""no"";673;""yes"";""no"";""cellular"";19;""aug"";501;2;-1;0;""unknown"";""no"""
"30;""self-employed"";""married"";""tertiary"";""no"";1596;""yes"";""no"";""cellular"";19;""aug"";195;2;-1;0;""unknown"";""no"""
"31;""management"";""single"";""tertiary"";""no"";-446;""no"";""no"";""cellular"";19;""aug"";156;4;-1;0;""unknown"";""no"""
"33;""management"";""single"";""tertiary"";""no"";3655;""no"";""no"";""cellular"";19;""aug"";183;20;-1;0;""unknown"";""no"""
"42;""technician"";""divorced"";""secondary"";""no"";12584;""no"";""no"";""cellular"";19;""aug"";21;25;-1;0;""unknown"";""no"""
"39;""management"";""single"";""tertiary"";""yes"";-401;""yes"";""no"";""cellular"";19;""aug"";274;4;-1;0;""unknown"";""no"""
"46;""technician"";""single"";""secondary"";""no"";401;""no"";""no"";""unknown"";19;""aug"";69;2;-1;0;""unknown"";""no"""
"43;""technician"";""married"";""secondary"";""no"";0;""no"";""no"";""cellular"";19;""aug"";103;2;-1;0;""unknown"";""no"""
"31;""technician"";""married"";""secondary"";""no"";0;""no"";""yes"";""cellular"";19;""aug"";144;4;-1;0;""unknown"";""no"""
