age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
51.0000,admin.,married,primary,no,1330.0000,yes,no,unknown,15.0000,may,415.0000,8.0000,-1.0000,0.0000,unknown,no
40.0000,technician,single,secondary,no,277.0000,yes,no,unknown,14.0000,may,274.0000,2.0000,-1.0000,0.0000,unknown,no
38.0000,services,married,tertiary,no,1018.0000,no,no,unknown,16.0000,jun,325.0000,3.0000,-1.0000,0.0000,unknown,no
34.0000,management,married,tertiary,no,11.0000,yes,no,cellular,17.0000,jul,654.0000,1.0000,-1.0000,0.0000,unknown,no
47.0000,self-employed,married,tertiary,no,0.0000,no,no,telephone,21.0000,nov,28.0000,1.0000,-1.0000,0.0000,unknown,no
57.0000,entrepreneur,married,secondary,no,905.0000,no,no,cellular,7.0000,aug,121.0000,1.0000,-1.0000,0.0000,unknown,no
45.0000,management,married,tertiary,no,54.0000,yes,no,telephone,13.0000,may,107.0000,3.0000,-1.0000,0.0000,unknown,no
55.0000,unemployed,married,secondary,no,-246.0000,no,yes,cellular,8.0000,jul,305.0000,2.0000,-1.0000,0.0000,unknown,no
54.0000,management,married,secondary,no,0.0000,no,no,cellular,19.0000,nov,106.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,services,married,primary,no,1951.0000,yes,no,unknown,23.0000,may,208.0000,2.0000,-1.0000,0.0000,unknown,no
58.0000,services,married,primary,no,65.0000,no,no,unknown,27.0000,jun,162.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,blue-collar,married,primary,no,51.0000,yes,no,unknown,28.0000,may,593.0000,2.0000,-1.0000,0.0000,unknown,no
45.0000,technician,married,secondary,no,3492.0000,yes,yes,unknown,20.0000,jun,46.0000,4.0000,-1.0000,0.0000,unknown,no
44.0000,admin.,divorced,secondary,no,21.0000,yes,no,cellular,13.0000,apr,681.0000,3.0000,-1.0000,0.0000,unknown,no
41.0000,technician,married,secondary,no,978.0000,no,no,cellular,29.0000,jul,55.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,blue-collar,married,secondary,no,165.0000,yes,no,unknown,23.0000,may,333.0000,2.0000,-1.0000,0.0000,unknown,no
49.0000,technician,single,unknown,no,350.0000,no,no,cellular,28.0000,jan,91.0000,3.0000,-1.0000,0.0000,unknown,no
52.0000,self-employed,divorced,secondary,no,385.0000,no,yes,cellular,26.0000,aug,96.0000,4.0000,-1.0000,0.0000,unknown,no
57.0000,blue-collar,married,secondary,no,2058.0000,yes,no,telephone,18.0000,may,23.0000,2.0000,-1.0000,0.0000,unknown,no
29.0000,management,single,tertiary,no,-11.0000,yes,no,cellular,14.0000,may,164.0000,2.0000,-1.0000,0.0000,unknown,no
34.0000,blue-collar,single,primary,no,505.0000,yes,no,unknown,13.0000,may,351.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,management,married,tertiary,no,562.0000,no,no,cellular,13.0000,sep,303.0000,2.0000,-1.0000,0.0000,unknown,no
53.0000,blue-collar,divorced,primary,no,4222.0000,no,no,unknown,9.0000,jun,112.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,services,married,secondary,no,105.0000,yes,no,cellular,9.0000,jul,161.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,services,single,secondary,no,0.0000,yes,no,unknown,27.0000,may,166.0000,2.0000,-1.0000,0.0000,unknown,no
34.0000,admin.,single,secondary,no,66.0000,yes,no,unknown,26.0000,may,237.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,services,married,secondary,no,0.0000,yes,yes,cellular,2.0000,feb,226.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,admin.,married,secondary,no,1737.0000,no,no,cellular,30.0000,apr,524.0000,2.0000,-1.0000,0.0000,unknown,no
59.0000,management,divorced,tertiary,no,59.0000,yes,no,unknown,5.0000,may,273.0000,1.0000,-1.0000,0.0000,unknown,no
30.0000,technician,single,secondary,no,54.0000,no,no,cellular,11.0000,aug,194.0000,2.0000,-1.0000,0.0000,unknown,no
61.0000,technician,married,primary,no,2282.0000,no,no,cellular,25.0000,nov,1092.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,management,married,tertiary,no,396.0000,no,no,cellular,13.0000,aug,67.0000,5.0000,-1.0000,0.0000,unknown,no
34.0000,technician,single,tertiary,no,184.0000,yes,no,cellular,30.0000,jul,87.0000,3.0000,-1.0000,0.0000,unknown,no
40.0000,technician,married,secondary,no,-496.0000,no,no,telephone,28.0000,jul,22.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,technician,divorced,secondary,no,117.0000,no,no,cellular,29.0000,aug,94.0000,2.0000,-1.0000,0.0000,unknown,no
32.0000,management,married,tertiary,no,713.0000,yes,no,cellular,11.0000,aug,76.0000,7.0000,-1.0000,0.0000,unknown,no
39.0000,management,married,tertiary,no,45.0000,no,no,cellular,28.0000,aug,148.0000,4.0000,-1.0000,0.0000,unknown,no
35.0000,management,single,tertiary,no,1496.0000,yes,no,cellular,22.0000,aug,73.0000,4.0000,-1.0000,0.0000,unknown,no
45.0000,technician,married,unknown,no,886.0000,yes,no,cellular,13.0000,oct,75.0000,2.0000,42.0000,1.0000,failure,no
38.0000,blue-collar,married,primary,no,4592.0000,yes,no,cellular,12.0000,may,360.0000,1.0000,-1.0000,0.0000,unknown,no
52.0000,technician,married,secondary,no,-38.0000,no,no,unknown,6.0000,jun,613.0000,1.0000,-1.0000,0.0000,unknown,no
45.0000,technician,married,secondary,no,2571.0000,no,no,unknown,18.0000,jun,146.0000,2.0000,-1.0000,0.0000,unknown,no
42.0000,technician,divorced,secondary,no,1689.0000,yes,no,cellular,31.0000,jul,50.0000,2.0000,-1.0000,0.0000,unknown,no
49.0000,entrepreneur,divorced,secondary,no,159.0000,yes,no,unknown,13.0000,may,95.0000,3.0000,-1.0000,0.0000,unknown,no
52.0000,technician,married,tertiary,no,7.0000,no,yes,unknown,5.0000,may,175.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,management,single,secondary,no,35.0000,no,no,cellular,4.0000,jul,255.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,management,married,secondary,no,1007.0000,yes,no,cellular,21.0000,jul,240.0000,2.0000,-1.0000,0.0000,unknown,no
45.0000,admin.,married,secondary,no,0.0000,yes,no,cellular,18.0000,nov,108.0000,5.0000,-1.0000,0.0000,unknown,no
32.0000,admin.,married,secondary,no,0.0000,no,no,unknown,23.0000,may,206.0000,3.0000,-1.0000,0.0000,unknown,no
56.0000,management,married,tertiary,no,746.0000,no,no,cellular,30.0000,apr,193.0000,1.0000,-1.0000,0.0000,unknown,no
44.0000,admin.,married,secondary,no,764.0000,yes,no,cellular,3.0000,sep,232.0000,1.0000,213.0000,1.0000,failure,no
41.0000,blue-collar,married,secondary,no,193.0000,yes,no,unknown,29.0000,may,130.0000,1.0000,-1.0000,0.0000,unknown,no
54.0000,self-employed,married,tertiary,no,368.0000,no,no,telephone,31.0000,jul,7.0000,4.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,secondary,no,205.0000,yes,no,unknown,3.0000,jun,342.0000,2.0000,-1.0000,0.0000,unknown,no
25.0000,admin.,single,secondary,no,96.0000,yes,no,unknown,9.0000,may,176.0000,2.0000,-1.0000,0.0000,unknown,no
41.0000,entrepreneur,married,tertiary,no,221.0000,yes,no,unknown,14.0000,may,57.0000,2.0000,-1.0000,0.0000,unknown,no
33.0000,unemployed,single,tertiary,no,157.0000,yes,no,unknown,26.0000,may,897.0000,5.0000,-1.0000,0.0000,unknown,no
49.0000,blue-collar,married,primary,no,4830.0000,yes,no,unknown,6.0000,jun,350.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,technician,single,tertiary,no,1039.0000,no,no,cellular,11.0000,aug,342.0000,3.0000,-1.0000,0.0000,unknown,no
60.0000,retired,married,primary,no,71.0000,no,no,cellular,10.0000,jul,121.0000,3.0000,-1.0000,0.0000,unknown,no
45.0000,admin.,married,secondary,no,1214.0000,yes,no,cellular,2.0000,feb,150.0000,2.0000,189.0000,2.0000,failure,no
40.0000,self-employed,married,secondary,no,0.0000,no,no,unknown,19.0000,jun,61.0000,1.0000,-1.0000,0.0000,unknown,no
50.0000,admin.,divorced,secondary,no,0.0000,yes,no,unknown,20.0000,jun,174.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,management,single,secondary,no,116.0000,yes,no,cellular,6.0000,feb,138.0000,2.0000,-1.0000,0.0000,unknown,no
53.0000,technician,married,secondary,no,100.0000,no,no,cellular,13.0000,aug,205.0000,4.0000,-1.0000,0.0000,unknown,no
31.0000,services,single,secondary,no,91.0000,yes,no,cellular,18.0000,may,111.0000,2.0000,-1.0000,0.0000,unknown,no
27.0000,services,single,secondary,no,223.0000,yes,yes,cellular,13.0000,may,297.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,management,single,tertiary,no,2278.0000,no,no,cellular,12.0000,aug,218.0000,5.0000,-1.0000,0.0000,unknown,no
48.0000,entrepreneur,married,secondary,no,104.0000,yes,yes,cellular,18.0000,nov,55.0000,1.0000,-1.0000,0.0000,unknown,no
60.0000,management,married,tertiary,no,3387.0000,no,no,cellular,14.0000,aug,636.0000,2.0000,-1.0000,0.0000,unknown,no
46.0000,entrepreneur,married,secondary,no,0.0000,no,yes,cellular,18.0000,jul,115.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,admin.,single,secondary,no,449.0000,yes,no,unknown,20.0000,jun,136.0000,3.0000,-1.0000,0.0000,unknown,no
30.0000,technician,single,secondary,no,4787.0000,yes,no,cellular,18.0000,nov,266.0000,1.0000,167.0000,2.0000,failure,no
33.0000,management,single,tertiary,no,1240.0000,yes,no,cellular,4.0000,feb,505.0000,2.0000,260.0000,1.0000,other,no
36.0000,admin.,single,secondary,no,191.0000,yes,no,cellular,25.0000,jul,18.0000,7.0000,-1.0000,0.0000,unknown,no
44.0000,blue-collar,married,tertiary,no,2185.0000,yes,no,unknown,16.0000,may,698.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,admin.,single,secondary,no,0.0000,yes,no,cellular,21.0000,nov,139.0000,2.0000,-1.0000,0.0000,unknown,no
44.0000,technician,married,secondary,no,2857.0000,no,no,cellular,5.0000,aug,318.0000,2.0000,-1.0000,0.0000,unknown,no
70.0000,retired,married,primary,no,3782.0000,no,no,cellular,16.0000,mar,618.0000,1.0000,-1.0000,0.0000,unknown,no
48.0000,technician,divorced,tertiary,no,83.0000,no,yes,cellular,19.0000,aug,243.0000,6.0000,-1.0000,0.0000,unknown,no
52.0000,management,married,tertiary,no,6.0000,no,no,telephone,19.0000,oct,57.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,admin.,single,secondary,no,88.0000,yes,no,unknown,27.0000,may,169.0000,2.0000,-1.0000,0.0000,unknown,no
54.0000,entrepreneur,married,tertiary,no,84.0000,no,no,cellular,29.0000,jul,34.0000,2.0000,-1.0000,0.0000,unknown,no
47.0000,technician,divorced,secondary,no,84.0000,no,no,cellular,8.0000,aug,49.0000,2.0000,-1.0000,0.0000,unknown,no
41.0000,management,divorced,secondary,no,0.0000,no,no,cellular,6.0000,aug,438.0000,2.0000,-1.0000,0.0000,unknown,no
28.0000,blue-collar,married,secondary,no,-470.0000,yes,no,cellular,7.0000,may,275.0000,2.0000,-1.0000,0.0000,unknown,no
59.0000,admin.,married,secondary,no,2145.0000,no,no,telephone,17.0000,nov,273.0000,2.0000,-1.0000,0.0000,unknown,no
32.0000,management,married,tertiary,no,937.0000,no,no,cellular,26.0000,may,61.0000,1.0000,190.0000,1.0000,failure,no
38.0000,blue-collar,married,secondary,no,3598.0000,no,no,unknown,6.0000,jun,154.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,blue-collar,married,primary,no,1206.0000,no,yes,telephone,16.0000,jul,201.0000,5.0000,-1.0000,0.0000,unknown,no
45.0000,entrepreneur,divorced,tertiary,no,1273.0000,yes,yes,cellular,20.0000,nov,206.0000,2.0000,162.0000,3.0000,failure,no
42.0000,entrepreneur,married,secondary,no,46.0000,no,no,cellular,2.0000,feb,1013.0000,1.0000,-1.0000,0.0000,unknown,no
53.0000,self-employed,married,secondary,no,534.0000,yes,no,cellular,29.0000,jul,115.0000,4.0000,-1.0000,0.0000,unknown,no
32.0000,technician,married,secondary,no,-300.0000,no,no,cellular,28.0000,aug,226.0000,9.0000,-1.0000,0.0000,unknown,no
55.0000,housemaid,married,primary,no,4.0000,no,no,cellular,21.0000,nov,85.0000,3.0000,-1.0000,0.0000,unknown,no
54.0000,services,married,unknown,no,386.0000,no,yes,cellular,19.0000,nov,74.0000,1.0000,152.0000,1.0000,success,no
46.0000,blue-collar,married,secondary,no,-396.0000,no,yes,cellular,4.0000,aug,115.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,management,married,tertiary,no,0.0000,yes,no,cellular,11.0000,may,112.0000,1.0000,-1.0000,0.0000,unknown,no
44.0000,management,married,tertiary,no,-600.0000,yes,no,cellular,18.0000,aug,360.0000,1.0000,-1.0000,0.0000,unknown,no
36.0000,admin.,married,secondary,no,465.0000,yes,no,unknown,20.0000,may,160.0000,1.0000,-1.0000,0.0000,unknown,no
43.0000,technician,married,secondary,no,994.0000,yes,yes,cellular,5.0000,may,51.0000,1.0000,-1.0000,0.0000,unknown,no
25.0000,blue-collar,married,secondary,no,758.0000,yes,no,unknown,28.0000,may,504.0000,3.0000,-1.0000,0.0000,unknown,no
60.0000,retired,married,tertiary,no,3461.0000,no,no,cellular,3.0000,feb,128.0000,2.0000,-1.0000,0.0000,unknown,no
29.0000,technician,divorced,secondary,no,124.0000,no,no,unknown,27.0000,may,125.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,management,married,tertiary,no,1514.0000,no,no,cellular,12.0000,aug,284.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,management,married,tertiary,no,40.0000,no,no,cellular,2.0000,feb,118.0000,2.0000,-1.0000,0.0000,unknown,no
45.0000,blue-collar,married,unknown,no,-320.0000,yes,no,unknown,28.0000,may,204.0000,3.0000,-1.0000,0.0000,unknown,no
60.0000,retired,married,primary,no,566.0000,no,yes,cellular,23.0000,jul,423.0000,1.0000,-1.0000,0.0000,unknown,no
50.0000,housemaid,married,secondary,no,388.0000,no,no,cellular,8.0000,jun,152.0000,2.0000,89.0000,2.0000,success,no
34.0000,management,married,tertiary,no,577.0000,yes,no,cellular,20.0000,apr,243.0000,2.0000,153.0000,1.0000,failure,no
33.0000,admin.,married,secondary,no,17.0000,yes,no,cellular,13.0000,may,74.0000,1.0000,351.0000,1.0000,failure,no
57.0000,housemaid,married,primary,no,260.0000,yes,no,unknown,16.0000,may,38.0000,3.0000,-1.0000,0.0000,unknown,no
38.0000,self-employed,divorced,secondary,no,0.0000,yes,no,cellular,20.0000,apr,84.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,management,married,tertiary,no,1823.0000,yes,no,unknown,13.0000,may,31.0000,1.0000,-1.0000,0.0000,unknown,no
54.0000,self-employed,married,primary,no,1463.0000,no,no,unknown,20.0000,jun,60.0000,1.0000,-1.0000,0.0000,unknown,no
46.0000,services,divorced,unknown,no,3390.0000,no,no,unknown,20.0000,jun,152.0000,3.0000,-1.0000,0.0000,unknown,no
59.0000,management,married,primary,no,2769.0000,yes,no,cellular,19.0000,nov,104.0000,1.0000,131.0000,2.0000,failure,no
38.0000,self-employed,married,secondary,no,215.0000,yes,no,cellular,20.0000,nov,70.0000,1.0000,167.0000,1.0000,failure,no
49.0000,technician,married,tertiary,no,80.0000,no,no,cellular,17.0000,jul,123.0000,1.0000,-1.0000,0.0000,unknown,no
30.0000,technician,divorced,tertiary,no,317.0000,yes,no,cellular,25.0000,jul,67.0000,5.0000,-1.0000,0.0000,unknown,no
52.0000,self-employed,single,primary,no,217.0000,no,yes,cellular,15.0000,jul,193.0000,6.0000,-1.0000,0.0000,unknown,no
39.0000,management,married,primary,no,738.0000,yes,yes,cellular,18.0000,jul,215.0000,3.0000,-1.0000,0.0000,unknown,no
38.0000,admin.,married,secondary,no,1839.0000,no,no,unknown,23.0000,may,63.0000,2.0000,-1.0000,0.0000,unknown,no
36.0000,technician,divorced,secondary,no,556.0000,yes,no,cellular,18.0000,nov,154.0000,3.0000,189.0000,1.0000,failure,no
32.0000,services,married,secondary,no,207.0000,yes,no,unknown,23.0000,may,360.0000,1.0000,-1.0000,0.0000,unknown,no
45.0000,blue-collar,married,primary,no,789.0000,no,yes,cellular,29.0000,jan,79.0000,1.0000,-1.0000,0.0000,unknown,no
43.0000,management,divorced,tertiary,no,1133.0000,yes,no,cellular,5.0000,may,131.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,admin.,single,secondary,no,4253.0000,yes,no,cellular,13.0000,may,146.0000,1.0000,-1.0000,0.0000,unknown,no
58.0000,retired,married,secondary,no,255.0000,no,no,unknown,28.0000,may,362.0000,3.0000,-1.0000,0.0000,unknown,no
53.0000,unemployed,married,secondary,no,582.0000,yes,no,unknown,8.0000,may,96.0000,2.0000,-1.0000,0.0000,unknown,no
30.0000,technician,married,secondary,no,743.0000,no,no,cellular,29.0000,jan,142.0000,2.0000,-1.0000,0.0000,unknown,no
40.0000,blue-collar,married,primary,no,570.0000,yes,no,unknown,12.0000,may,109.0000,3.0000,-1.0000,0.0000,unknown,no
35.0000,admin.,married,secondary,no,786.0000,no,yes,cellular,25.0000,jul,322.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,services,married,secondary,no,295.0000,yes,yes,cellular,4.0000,jul,64.0000,1.0000,-1.0000,0.0000,unknown,no
35.0000,management,married,tertiary,no,2583.0000,no,no,cellular,19.0000,nov,210.0000,1.0000,-1.0000,0.0000,unknown,no
39.0000,technician,single,secondary,no,287.0000,yes,no,cellular,14.0000,jul,84.0000,3.0000,-1.0000,0.0000,unknown,no
51.0000,admin.,married,primary,no,658.0000,yes,no,unknown,14.0000,may,369.0000,1.0000,-1.0000,0.0000,unknown,no
29.0000,blue-collar,married,secondary,no,246.0000,yes,no,cellular,28.0000,jul,194.0000,5.0000,-1.0000,0.0000,unknown,no
44.0000,entrepreneur,married,tertiary,no,3463.0000,yes,yes,cellular,28.0000,aug,210.0000,3.0000,-1.0000,0.0000,unknown,no
32.0000,blue-collar,divorced,unknown,no,291.0000,yes,yes,unknown,27.0000,jun,120.0000,6.0000,-1.0000,0.0000,unknown,no
28.0000,admin.,single,secondary,no,19.0000,no,no,cellular,8.0000,jul,78.0000,4.0000,-1.0000,0.0000,unknown,no
53.0000,blue-collar,married,secondary,no,5700.0000,yes,no,unknown,14.0000,may,97.0000,1.0000,-1.0000,0.0000,unknown,no
33.0000,blue-collar,married,secondary,no,-346.0000,yes,yes,unknown,23.0000,may,29.0000,3.0000,-1.0000,0.0000,unknown,no
37.0000,entrepreneur,married,tertiary,yes,-456.0000,yes,yes,unknown,20.0000,jun,42.0000,7.0000,-1.0000,0.0000,unknown,no
35.0000,technician,single,secondary,no,1693.0000,yes,no,cellular,26.0000,may,58.0000,1.0000,105.0000,1.0000,success,no
30.0000,admin.,married,secondary,no,350.0000,no,yes,cellular,9.0000,jul,171.0000,5.0000,-1.0000,0.0000,unknown,no
43.0000,blue-collar,married,primary,no,-181.0000,yes,no,cellular,17.0000,apr,351.0000,1.0000,337.0000,3.0000,failure,no
45.0000,retired,divorced,secondary,no,1735.0000,no,yes,unknown,17.0000,jun,306.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,blue-collar,married,secondary,no,157.0000,yes,no,cellular,11.0000,jul,254.0000,2.0000,-1.0000,0.0000,unknown,no
40.0000,admin.,married,secondary,no,67.0000,no,yes,cellular,19.0000,nov,359.0000,2.0000,152.0000,5.0000,failure,no
60.0000,admin.,married,primary,no,-444.0000,no,yes,cellular,16.0000,jul,227.0000,1.0000,-1.0000,0.0000,unknown,no
54.0000,self-employed,married,primary,no,0.0000,no,yes,telephone,9.0000,jul,130.0000,2.0000,-1.0000,0.0000,unknown,no
39.0000,blue-collar,married,secondary,no,171.0000,yes,yes,cellular,8.0000,may,153.0000,1.0000,353.0000,1.0000,failure,no
44.0000,admin.,married,secondary,no,262.0000,yes,no,cellular,9.0000,jul,74.0000,1.0000,-1.0000,0.0000,unknown,no
32.0000,technician,married,tertiary,no,0.0000,yes,no,cellular,19.0000,nov,231.0000,4.0000,-1.0000,0.0000,unknown,no
34.0000,blue-collar,married,secondary,no,965.0000,yes,no,cellular,20.0000,apr,372.0000,2.0000,332.0000,2.0000,other,no
44.0000,management,married,tertiary,no,0.0000,no,no,unknown,13.0000,may,27.0000,1.0000,-1.0000,0.0000,unknown,no
30.0000,management,single,tertiary,no,6392.0000,yes,no,cellular,5.0000,may,335.0000,1.0000,-1.0000,0.0000,unknown,no
47.0000,unknown,married,unknown,no,194.0000,no,no,cellular,4.0000,aug,108.0000,1.0000,-1.0000,0.0000,unknown,no
27.0000,admin.,married,secondary,no,941.0000,yes,no,cellular,11.0000,jul,124.0000,1.0000,-1.0000,0.0000,unknown,no
34.0000,housemaid,divorced,primary,no,46.0000,yes,no,telephone,11.0000,jul,31.0000,2.0000,-1.0000,0.0000,unknown,no
52.0000,housemaid,divorced,secondary,no,131.0000,yes,yes,cellular,11.0000,may,87.0000,1.0000,-1.0000,0.0000,unknown,no
42.0000,admin.,married,secondary,no,281.0000,yes,no,unknown,15.0000,may,118.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,technician,single,secondary,no,109.0000,yes,no,unknown,21.0000,may,419.0000,1.0000,-1.0000,0.0000,unknown,no
31.0000,technician,divorced,secondary,no,268.0000,no,no,unknown,16.0000,may,118.0000,2.0000,-1.0000,0.0000,unknown,no
31.0000,admin.,married,secondary,no,298.0000,yes,yes,unknown,26.0000,may,518.0000,1.0000,-1.0000,0.0000,unknown,no
57.0000,entrepreneur,married,secondary,yes,-525.0000,no,yes,cellular,25.0000,jul,337.0000,1.0000,-1.0000,0.0000,unknown,no
40.0000,management,married,primary,no,738.0000,yes,yes,cellular,2.0000,apr,399.0000,2.0000,258.0000,3.0000,failure,no
23.0000,blue-collar,married,secondary,no,94.0000,yes,no,unknown,5.0000,may,193.0000,1.0000,-1.0000,0.0000,unknown,no
45.0000,admin.,divorced,unknown,no,857.0000,no,no,telephone,8.0000,jul,49.0000,7.0000,-1.0000,0.0000,unknown,no
58.0000,technician,divorced,secondary,no,-354.0000,yes,yes,cellular,7.0000,jul,98.0000,1.0000,-1.0000,0.0000,unknown,no
38.0000,blue-collar,married,unknown,no,0.0000,yes,no,cellular,2.0000,apr,477.0000,2.0000,267.0000,1.0000,failure,no
48.0000,admin.,married,secondary,no,112.0000,no,no,cellular,18.0000,aug,139.0000,5.0000,-1.0000,0.0000,unknown,no
47.0000,technician,divorced,secondary,no,5735.0000,no,no,unknown,19.0000,jun,282.0000,4.0000,-1.0000,0.0000,unknown,no
49.0000,technician,divorced,tertiary,no,1807.0000,yes,no,cellular,2.0000,jun,225.0000,1.0000,82.0000,1.0000,success,no
